time,open,high,low,close,Volume
2024-08-20T18:40:00+02:00,5597.62,5597.63,5595.66,5596.67,NaN
2024-08-20T18:45:00+02:00,5596.68,5598.14,5595.55,5598.14,NaN
2024-08-20T18:50:00+02:00,5598.2,5598.73,5593.44,5594.33,NaN
2024-08-20T18:55:00+02:00,5594.41,5594.86,5591.91,5591.93,NaN
2024-08-20T19:00:00+02:00,5591.96,5592.05,5585.5,5587.77,NaN
2024-08-20T19:05:00+02:00,5587.8,5593.25,5586.97,5593.25,NaN
2024-08-20T19:10:00+02:00,5593.24,5593.74,5590.7,5591.03,NaN
2024-08-20T19:15:00+02:00,5591.11,5592.88,5590.11,5592.19,NaN
2024-08-20T19:20:00+02:00,5592.27,5592.42,5589.95,5591.4,NaN
2024-08-20T19:25:00+02:00,5591.37,5594.25,5590.57,5593.26,NaN
2024-08-20T19:30:00+02:00,5593.32,5593.5,5591.56,5592.35,NaN
2024-08-20T19:35:00+02:00,5592.3,5592.41,5589,5591.64,NaN
2024-08-20T19:40:00+02:00,5591.6,5594.13,5591.45,5594.08,NaN
2024-08-20T19:45:00+02:00,5594.03,5596.05,5593.2,5595.65,NaN
2024-08-20T19:50:00+02:00,5595.7,5596.03,5594.56,5594.8,NaN
2024-08-20T19:55:00+02:00,5594.89,5595.3,5593.93,5594.57,NaN
2024-08-20T20:00:00+02:00,5594.62,5597.34,5593.46,5597.25,NaN
2024-08-20T20:05:00+02:00,5597.28,5599.84,5596.84,5599.28,NaN
2024-08-20T20:10:00+02:00,5599.25,5603.35,5598.58,5602.78,NaN
2024-08-20T20:15:00+02:00,5602.87,5605.75,5602.76,5605.63,NaN
2024-08-20T20:20:00+02:00,5605.62,5608.49,5604.68,5608.38,NaN
2024-08-20T20:25:00+02:00,5608.44,5608.56,5604.75,5605.24,NaN
2024-08-20T20:30:00+02:00,5605.34,5606.33,5604.71,5605.2,NaN
2024-08-20T20:35:00+02:00,5605.17,5606.34,5604.32,5605.67,NaN
2024-08-20T20:40:00+02:00,5605.66,5606.68,5604.65,5604.69,NaN
2024-08-20T20:45:00+02:00,5604.66,5604.78,5602.64,5604.24,NaN
2024-08-20T20:50:00+02:00,5604.24,5605.11,5600.29,5602.62,NaN
2024-08-20T20:55:00+02:00,5602.67,5603.31,5601.56,5602.82,NaN
2024-08-20T21:00:00+02:00,5602.83,5603.41,5601.74,5602.75,NaN
2024-08-20T21:05:00+02:00,5602.65,5603.62,5601.37,5601.66,NaN
2024-08-20T21:10:00+02:00,5601.65,5602.31,5600.86,5601.25,NaN
2024-08-20T21:15:00+02:00,5601.29,5601.3,5598.8,5600.42,NaN
2024-08-20T21:20:00+02:00,5600.51,5601.59,5599.55,5599.87,NaN
2024-08-20T21:25:00+02:00,5600.1,5600.71,5598.38,5598.47,NaN
2024-08-20T21:30:00+02:00,5598.42,5599.39,5597.77,5599.3,NaN
2024-08-20T21:35:00+02:00,5599.38,5600.37,5597.8,5597.9,NaN
2024-08-20T21:40:00+02:00,5598.04,5599.39,5596.32,5596.44,NaN
2024-08-20T21:45:00+02:00,5596.45,5600.37,5596.4,5600.12,NaN
2024-08-20T21:50:00+02:00,5603.27,5603.52,5596.67,5597.78,NaN
2024-08-20T21:55:00+02:00,5597.7,5598.96,5595.96,5596.4,NaN
2024-08-20T22:00:00+02:00,5597.29,5597.29,5597.08,5597.11,NaN
2024-08-21T15:30:00+02:00,5605.67,5610.68,5605.67,5607.38,NaN
2024-08-21T15:35:00+02:00,5606.99,5612.24,5605.81,5611.9,NaN
2024-08-21T15:40:00+02:00,5611.84,5613.92,5608.13,5612.18,NaN
2024-08-21T15:45:00+02:00,5612.32,5614.38,5610.96,5611.52,NaN
2024-08-21T15:50:00+02:00,5611.51,5613.41,5610.16,5612.51,NaN
2024-08-21T15:55:00+02:00,5612.55,5616.73,5612.55,5615.29,NaN
2024-08-21T16:00:00+02:00,5615.53,5619.38,5615.37,5616.22,NaN
2024-08-21T16:05:00+02:00,5616.06,5616.98,5613.49,5615.04,NaN
2024-08-21T16:10:00+02:00,5614.93,5616.59,5605.49,5606.42,NaN
2024-08-21T16:15:00+02:00,5606.76,5613.5,5602.76,5613.37,NaN
2024-08-21T16:20:00+02:00,5613.31,5614.67,5612.79,5613.56,NaN
2024-08-21T16:25:00+02:00,5613.55,5615.89,5611.29,5613.23,NaN
2024-08-21T16:30:00+02:00,5613.29,5615.38,5607.9,5613.16,NaN
2024-08-21T16:35:00+02:00,5613.01,5625.61,5613.01,5623.89,NaN
2024-08-21T16:40:00+02:00,5624.07,5632.68,5623.99,5630.23,NaN
2024-08-21T16:45:00+02:00,5630.2,5631.58,5618.17,5618.21,NaN
2024-08-21T16:50:00+02:00,5618.06,5618.49,5598.49,5599.04,NaN
2024-08-21T16:55:00+02:00,5598.84,5605.37,5597.33,5604.4,NaN
2024-08-21T17:00:00+02:00,5604.07,5604.95,5597.78,5604.95,NaN
2024-08-21T17:05:00+02:00,5605.19,5608.73,5605.12,5607.05,NaN
2024-08-21T17:10:00+02:00,5607.38,5614.13,5607.06,5613.16,NaN
2024-08-21T17:15:00+02:00,5613.22,5614.29,5611.07,5611.74,NaN
2024-08-21T17:20:00+02:00,5611.78,5612.77,5610.27,5610.98,NaN
2024-08-21T17:25:00+02:00,5611.01,5613.38,5610,5611.11,NaN
2024-08-21T17:30:00+02:00,5611.2,5611.2,5607.93,5608.05,NaN
2024-08-21T17:35:00+02:00,5608.08,5612.95,5608.08,5610.45,NaN
2024-08-21T17:40:00+02:00,5610.56,5611.42,5608.16,5609.47,NaN
2024-08-21T17:45:00+02:00,5609.51,5612.29,5603.67,5603.67,NaN
2024-08-21T17:50:00+02:00,5603.7,5604.41,5600.15,5602.56,NaN
2024-08-21T17:55:00+02:00,5602.55,5602.55,5598.3,5600.26,NaN
2024-08-21T18:00:00+02:00,5600.32,5600.33,5591.57,5593.32,NaN
2024-08-21T18:05:00+02:00,5593.28,5598.1,5593.28,5596.86,NaN
2024-08-21T18:10:00+02:00,5597.01,5600.79,5596.77,5599.66,NaN
2024-08-21T18:15:00+02:00,5599.67,5602.04,5598.48,5602.04,NaN
2024-08-21T18:20:00+02:00,5601.97,5605.13,5601.86,5604.99,NaN
2024-08-21T18:25:00+02:00,5604.97,5606.21,5604.55,5605.45,NaN
2024-08-21T18:30:00+02:00,5605.52,5607.82,5604.94,5607.56,NaN
2024-08-21T18:35:00+02:00,5607.59,5609.11,5607.48,5608.73,NaN
2024-08-21T18:40:00+02:00,5608.74,5610.35,5607.65,5610.09,NaN
2024-08-21T18:45:00+02:00,5610.06,5610.86,5609.66,5610.13,NaN
2024-08-21T18:50:00+02:00,5610.19,5611.02,5608.79,5610.99,NaN
2024-08-21T18:55:00+02:00,5610.98,5613.92,5610.01,5613,NaN
2024-08-21T19:00:00+02:00,5612.96,5614.72,5611.66,5614.66,NaN
2024-08-21T19:05:00+02:00,5614.72,5614.72,5611.81,5611.88,NaN
2024-08-21T19:10:00+02:00,5611.94,5613.38,5611.38,5612.43,NaN
2024-08-21T19:15:00+02:00,5612.44,5612.78,5610.95,5611.85,NaN
2024-08-21T19:20:00+02:00,5611.95,5612.72,5610.99,5611.61,NaN
2024-08-21T19:25:00+02:00,5611.66,5612.4,5611.2,5611.34,NaN
2024-08-21T19:30:00+02:00,5611.43,5613.72,5611.26,5612.91,NaN
2024-08-21T19:35:00+02:00,5612.96,5613.46,5611.06,5613.23,NaN
2024-08-21T19:40:00+02:00,5613.27,5613.27,5610.34,5611.25,NaN
2024-08-21T19:45:00+02:00,5611.26,5615.34,5611.26,5614.99,NaN
2024-08-21T19:50:00+02:00,5615.03,5616.23,5614.86,5615.69,NaN
2024-08-21T19:55:00+02:00,5615.74,5616.43,5614.76,5615.63,NaN
2024-08-21T20:00:00+02:00,5615.58,5622.4,5614.58,5617.12,NaN
2024-08-21T20:05:00+02:00,5617.17,5618.81,5614.07,5616.16,NaN
2024-08-21T20:10:00+02:00,5616.19,5618.73,5615.35,5617.2,NaN
2024-08-21T20:15:00+02:00,5617.27,5619.03,5616.51,5618.63,NaN
2024-08-21T20:20:00+02:00,5618.65,5619.19,5617.54,5618.9,NaN
2024-08-21T20:25:00+02:00,5619.66,5623.78,5619.66,5623.67,NaN
2024-08-21T20:30:00+02:00,5623.8,5628.12,5623.8,5626.58,NaN
2024-08-21T20:35:00+02:00,5626.55,5626.58,5616.35,5618.75,NaN
2024-08-21T20:40:00+02:00,5618.71,5619.29,5617.06,5618.08,NaN
2024-08-21T20:45:00+02:00,5618.1,5619.19,5615.65,5618.29,NaN
2024-08-21T20:50:00+02:00,5618.32,5621.44,5617.69,5620.96,NaN
2024-08-21T20:55:00+02:00,5621.03,5621.14,5618.11,5618.84,NaN
2024-08-21T21:00:00+02:00,5618.86,5619.94,5613.82,5614.49,NaN
2024-08-21T21:05:00+02:00,5614.47,5615.55,5609.63,5611.38,NaN
2024-08-21T21:10:00+02:00,5611.31,5614.23,5611.31,5612.22,NaN
2024-08-21T21:15:00+02:00,5612.23,5612.41,5609.91,5610.55,NaN
2024-08-21T21:20:00+02:00,5610.55,5610.59,5604.6,5608.01,NaN
2024-08-21T21:25:00+02:00,5608.01,5613.05,5607.6,5612.39,NaN
2024-08-21T21:30:00+02:00,5612.42,5612.42,5609.34,5611.06,NaN
2024-08-21T21:35:00+02:00,5611.15,5612.16,5609.37,5612.14,NaN
2024-08-21T21:40:00+02:00,5612.25,5612.86,5609.16,5610.45,NaN
2024-08-21T21:45:00+02:00,5610.48,5614.27,5610.32,5613.94,NaN
2024-08-21T21:50:00+02:00,5616.31,5620.02,5613.74,5619.42,NaN
2024-08-21T21:55:00+02:00,5619.33,5621.49,5618.8,5620.87,NaN
2024-08-21T22:00:00+02:00,5619.67,5620.84,5619.67,5620.84,NaN
2024-08-22T15:30:00+02:00,5638.11,5643.22,5636.52,5641.82,NaN
2024-08-22T15:35:00+02:00,5642.09,5642.28,5637.36,5638.65,NaN
2024-08-22T15:40:00+02:00,5638.44,5641.45,5636.81,5638.39,NaN
2024-08-22T15:45:00+02:00,5638.43,5641.98,5631.24,5632.51,NaN
2024-08-22T15:50:00+02:00,5632.48,5636.06,5627.56,5636.06,NaN
2024-08-22T15:55:00+02:00,5636.18,5639.23,5633.33,5633.52,NaN
2024-08-22T16:00:00+02:00,5634.39,5635.93,5631.59,5633.38,NaN
2024-08-22T16:05:00+02:00,5633.24,5634.66,5621.5,5621.77,NaN
2024-08-22T16:10:00+02:00,5621.77,5622.48,5617.18,5621.85,NaN
2024-08-22T16:15:00+02:00,5621.47,5622.34,5617.99,5619.29,NaN
2024-08-22T16:20:00+02:00,5619.33,5622.34,5617.48,5622.34,NaN
2024-08-22T16:25:00+02:00,5622.54,5625.28,5619.99,5622.13,NaN
2024-08-22T16:30:00+02:00,5622.05,5622.05,5614.24,5618.71,NaN
2024-08-22T16:35:00+02:00,5618.63,5622.1,5618.54,5621.09,NaN
2024-08-22T16:40:00+02:00,5621.12,5622.17,5618.85,5618.9,NaN
2024-08-22T16:45:00+02:00,5619.03,5620.89,5613.49,5614.35,NaN
2024-08-22T16:50:00+02:00,5614.47,5618.89,5613.74,5618.44,NaN
2024-08-22T16:55:00+02:00,5618.47,5620.1,5616.04,5616.34,NaN
2024-08-22T17:00:00+02:00,5616.22,5622.82,5616.03,5621.33,NaN
2024-08-22T17:05:00+02:00,5621.36,5623.25,5615.24,5615.76,NaN
2024-08-22T17:10:00+02:00,5615.73,5616.75,5612.68,5614.78,NaN
2024-08-22T17:15:00+02:00,5614.77,5615.48,5607.55,5607.55,NaN
2024-08-22T17:20:00+02:00,5607.07,5607.29,5601.55,5603.98,NaN
2024-08-22T17:25:00+02:00,5603.98,5605.69,5602.04,5602.23,NaN
2024-08-22T17:30:00+02:00,5602.46,5603.68,5599.27,5601.17,NaN
2024-08-22T17:35:00+02:00,5601.12,5603.73,5595.82,5595.86,NaN
2024-08-22T17:40:00+02:00,5595.9,5598.48,5583.98,5584.85,NaN
2024-08-22T17:45:00+02:00,5584.7,5591.04,5583.07,5583.19,NaN
2024-08-22T17:50:00+02:00,5583.22,5587.63,5581.88,5585.77,NaN
2024-08-22T17:55:00+02:00,5585.8,5592.83,5584.92,5589.22,NaN
2024-08-22T18:00:00+02:00,5589.23,5594.7,5588.32,5594.23,NaN
2024-08-22T18:05:00+02:00,5594.28,5596.68,5593.23,5596.36,NaN
2024-08-22T18:10:00+02:00,5596.49,5597.28,5593.8,5594.91,NaN
2024-08-22T18:15:00+02:00,5594.98,5597.51,5593.66,5597.28,NaN
2024-08-22T18:20:00+02:00,5597.29,5604.29,5597.29,5603.89,NaN
2024-08-22T18:25:00+02:00,5604.02,5609.69,5603.18,5608.15,NaN
2024-08-22T18:30:00+02:00,5608.12,5611.12,5607.63,5608.98,NaN
2024-08-22T18:35:00+02:00,5609.04,5611.37,5608.61,5608.61,NaN
2024-08-22T18:40:00+02:00,5608.56,5611.13,5607.73,5609.72,NaN
2024-08-22T18:45:00+02:00,5609.71,5609.76,5602.61,5602.97,NaN
2024-08-22T18:50:00+02:00,5603.03,5603.48,5589.86,5589.86,NaN
2024-08-22T18:55:00+02:00,5589.92,5589.92,5584.34,5586.9,NaN
2024-08-22T19:00:00+02:00,5586.86,5587.3,5581.09,5585.01,NaN
2024-08-22T19:05:00+02:00,5584.98,5586.53,5580.92,5586.44,NaN
2024-08-22T19:10:00+02:00,5586.44,5594.29,5585.3,5585.67,NaN
2024-08-22T19:15:00+02:00,5585.65,5591.51,5585.51,5590.25,NaN
2024-08-22T19:20:00+02:00,5590.24,5591.18,5587.92,5589.9,NaN
2024-08-22T19:25:00+02:00,5589.96,5590.16,5586.35,5586.36,NaN
2024-08-22T19:30:00+02:00,5586.34,5586.87,5572.32,5576.75,NaN
2024-08-22T19:35:00+02:00,5576.67,5583.05,5575.29,5580.3,NaN
2024-08-22T19:40:00+02:00,5580.22,5580.5,5576.4,5578.97,NaN
2024-08-22T19:45:00+02:00,5578.98,5579.1,5570.94,5570.94,NaN
2024-08-22T19:50:00+02:00,5570.87,5574.23,5563.54,5563.54,NaN
2024-08-22T19:55:00+02:00,5563.71,5566.52,5563.71,5565.69,NaN
2024-08-22T20:00:00+02:00,5565.39,5567.34,5563.75,5565.21,NaN
2024-08-22T20:05:00+02:00,5565.22,5571.54,5564,5571.42,NaN
2024-08-22T20:10:00+02:00,5571.55,5574.66,5569.2,5574.48,NaN
2024-08-22T20:15:00+02:00,5574.47,5580.91,5574.47,5580.84,NaN
2024-08-22T20:20:00+02:00,5580.72,5581.32,5577.03,5577.73,NaN
2024-08-22T20:25:00+02:00,5577.73,5581.26,5575.95,5581.19,NaN
2024-08-22T20:30:00+02:00,5581.23,5581.23,5577.64,5578.67,NaN
2024-08-22T20:35:00+02:00,5578.68,5580.12,5577.79,5578.54,NaN
2024-08-22T20:40:00+02:00,5578.51,5580.82,5577.59,5579.24,NaN
2024-08-22T20:45:00+02:00,5579.34,5583.42,5578.63,5578.63,NaN
2024-08-22T20:50:00+02:00,5578.62,5578.96,5575.86,5575.86,NaN
2024-08-22T20:55:00+02:00,5575.77,5577.49,5570.59,5571.15,NaN
2024-08-22T21:00:00+02:00,5571.08,5581.94,5571.08,5581.45,NaN
2024-08-22T21:05:00+02:00,5581.18,5581.19,5577.22,5577.7,NaN
2024-08-22T21:10:00+02:00,5577.86,5579.25,5576.07,5578.52,NaN
2024-08-22T21:15:00+02:00,5578.49,5580.47,5574.37,5575.73,NaN
2024-08-22T21:20:00+02:00,5575.73,5575.83,5566.67,5567.39,NaN
2024-08-22T21:25:00+02:00,5567.49,5570.27,5567.08,5568.4,NaN
2024-08-22T21:30:00+02:00,5568.36,5572.5,5567.95,5568.24,NaN
2024-08-22T21:35:00+02:00,5567.99,5571.14,5565.56,5568.69,NaN
2024-08-22T21:40:00+02:00,5568.64,5569.04,5565.34,5566.6,NaN
2024-08-22T21:45:00+02:00,5566.54,5573.88,5566.35,5572.92,NaN
2024-08-22T21:50:00+02:00,5573.17,5575.18,5561.42,5565.68,NaN
2024-08-22T21:55:00+02:00,5565.58,5573.35,5560.95,5573.35,NaN
2024-08-22T22:00:00+02:00,5572.2,5572.2,5570.65,5570.65,NaN
2024-08-23T15:30:00+02:00,5605.74,5606.79,5599.95,5603.06,NaN
2024-08-23T15:35:00+02:00,5602.89,5608.05,5602.77,5607.43,NaN
2024-08-23T15:40:00+02:00,5607.68,5608.27,5603.25,5604.94,NaN
2024-08-23T15:45:00+02:00,5604.92,5609.29,5604.92,5607.82,NaN
2024-08-23T15:50:00+02:00,5607.69,5608.6,5602.57,5607.09,NaN
2024-08-23T15:55:00+02:00,5607.16,5608.62,5604.91,5608.62,NaN
2024-08-23T16:00:00+02:00,5610.04,5632.22,5610.04,5628.01,NaN
2024-08-23T16:05:00+02:00,5628.1,5632.25,5616.66,5631.91,NaN
2024-08-23T16:10:00+02:00,5631.72,5641.46,5631.4,5634.6,NaN
2024-08-23T16:15:00+02:00,5634.51,5640.63,5619.35,5623.57,NaN
2024-08-23T16:20:00+02:00,5623.46,5638.24,5620.85,5638.24,NaN
2024-08-23T16:25:00+02:00,5638.25,5641.82,5633.57,5638.43,NaN
2024-08-23T16:30:00+02:00,5638.5,5639.7,5630.89,5631.03,NaN
2024-08-23T16:35:00+02:00,5630.99,5630.99,5624.12,5625.61,NaN
2024-08-23T16:40:00+02:00,5625.84,5630.05,5622.37,5629.13,NaN
2024-08-23T16:45:00+02:00,5629.13,5629.77,5597.77,5602.68,NaN
2024-08-23T16:50:00+02:00,5602.55,5607.34,5595.41,5607.06,NaN
2024-08-23T16:55:00+02:00,5607.3,5617.53,5606.69,5616.66,NaN
2024-08-23T17:00:00+02:00,5616.43,5616.82,5610.36,5615.44,NaN
2024-08-23T17:05:00+02:00,5615.42,5618.98,5614.31,5618.08,NaN
2024-08-23T17:10:00+02:00,5617.99,5624.23,5607.04,5624.23,NaN
2024-08-23T17:15:00+02:00,5624.32,5633.93,5623.61,5632.1,NaN
2024-08-23T17:20:00+02:00,5632.24,5632.77,5627.03,5629.94,NaN
2024-08-23T17:25:00+02:00,5630.05,5633.62,5624.75,5628.31,NaN
2024-08-23T17:30:00+02:00,5628.34,5630.23,5627.58,5628.71,NaN
2024-08-23T17:35:00+02:00,5628.77,5631.42,5627.73,5631.34,NaN
2024-08-23T17:40:00+02:00,5631.26,5635.88,5621.22,5622.71,NaN
2024-08-23T17:45:00+02:00,5622.74,5622.95,5615.21,5621.86,NaN
2024-08-23T17:50:00+02:00,5621.75,5621.75,5614.09,5616.05,NaN
2024-08-23T17:55:00+02:00,5615.99,5619.64,5611.8,5612.23,NaN
2024-08-23T18:00:00+02:00,5612.18,5613.19,5601.24,5604.58,NaN
2024-08-23T18:05:00+02:00,5604.27,5605.23,5597.36,5605.05,NaN
2024-08-23T18:10:00+02:00,5604.97,5605.19,5597.06,5597.99,NaN
2024-08-23T18:15:00+02:00,5598.03,5603.68,5595.43,5603.32,NaN
2024-08-23T18:20:00+02:00,5603.33,5603.6,5599.13,5599.23,NaN
2024-08-23T18:25:00+02:00,5598.98,5599.18,5592.36,5597.01,NaN
2024-08-23T18:30:00+02:00,5597.08,5602.06,5596.42,5601.58,NaN
2024-08-23T18:35:00+02:00,5601.62,5605.64,5601.52,5602.02,NaN
2024-08-23T18:40:00+02:00,5601.76,5602.25,5587.7,5589.86,NaN
2024-08-23T18:45:00+02:00,5589.77,5591.18,5585.16,5590.96,NaN
2024-08-23T18:50:00+02:00,5590.87,5601.02,5590.86,5600.25,NaN
2024-08-23T18:55:00+02:00,5600.22,5607.4,5600.22,5604.26,NaN
2024-08-23T19:00:00+02:00,5604.16,5605.75,5601.63,5604.3,NaN
2024-08-23T19:05:00+02:00,5604.27,5606.74,5603.94,5604.59,NaN
2024-08-23T19:10:00+02:00,5604.66,5605.81,5602.78,5605.56,NaN
2024-08-23T19:15:00+02:00,5605.6,5609.45,5605.57,5607.11,NaN
2024-08-23T19:20:00+02:00,5607.25,5611.59,5606.79,5611.15,NaN
2024-08-23T19:25:00+02:00,5611.16,5615.26,5610.52,5614.38,NaN
2024-08-23T19:30:00+02:00,5614.3,5616.34,5613.95,5614.95,NaN
2024-08-23T19:35:00+02:00,5615.01,5616.92,5613.79,5616.54,NaN
2024-08-23T19:40:00+02:00,5616.63,5620.66,5615.37,5620.28,NaN
2024-08-23T19:45:00+02:00,5620.32,5620.61,5614.93,5615.94,NaN
2024-08-23T19:50:00+02:00,5615.97,5617.33,5613.41,5616.81,NaN
2024-08-23T19:55:00+02:00,5616.75,5616.79,5613.15,5615.07,NaN
2024-08-23T20:00:00+02:00,5615.07,5618.26,5613.71,5618.21,NaN
2024-08-23T20:05:00+02:00,5618.25,5618.79,5616.33,5617.59,NaN
2024-08-23T20:10:00+02:00,5617.55,5620.55,5616.73,5619.82,NaN
2024-08-23T20:15:00+02:00,5619.81,5620.79,5618.92,5619.81,NaN
2024-08-23T20:20:00+02:00,5619.82,5620.06,5614.82,5619.35,NaN
2024-08-23T20:25:00+02:00,5619.63,5620.5,5618.51,5619.54,NaN
2024-08-23T20:30:00+02:00,5619.57,5619.59,5617.4,5617.61,NaN
2024-08-23T20:35:00+02:00,5617.58,5620.11,5616.53,5619.49,NaN
2024-08-23T20:40:00+02:00,5619.46,5621.73,5618.86,5620.83,NaN
2024-08-23T20:45:00+02:00,5620.83,5622.86,5620.63,5621.82,NaN
2024-08-23T20:50:00+02:00,5621.79,5622.56,5620.88,5621.53,NaN
2024-08-23T20:55:00+02:00,5621.46,5622.03,5615.82,5618.65,NaN
2024-08-23T21:00:00+02:00,5618.55,5618.62,5613.53,5615.63,NaN
2024-08-23T21:05:00+02:00,5615.68,5619.53,5615.45,5619.53,NaN
2024-08-23T21:10:00+02:00,5619.69,5628.47,5619.6,5626.63,NaN
2024-08-23T21:15:00+02:00,5626.97,5628.19,5625.08,5627.72,NaN
2024-08-23T21:20:00+02:00,5627.84,5630.69,5626.93,5630.25,NaN
2024-08-23T21:25:00+02:00,5630.35,5633.44,5629.72,5633.05,NaN
2024-08-23T21:30:00+02:00,5632.95,5633.48,5629.01,5630.32,NaN
2024-08-23T21:35:00+02:00,5630.1,5630.24,5625.07,5626,NaN
2024-08-23T21:40:00+02:00,5626.07,5628.94,5623.8,5623.8,NaN
2024-08-23T21:45:00+02:00,5623.86,5628.14,5619.48,5627.8,NaN
2024-08-23T21:50:00+02:00,5629.84,5635.8,5624.58,5635.57,NaN
2024-08-23T21:55:00+02:00,5635.74,5637.56,5630.91,5634.88,NaN
2024-08-23T22:00:00+02:00,5633.44,5634.61,5633.44,5634.6,NaN
2024-08-26T15:30:00+02:00,5642.29,5651.62,5641.64,5650.05,NaN
2024-08-26T15:35:00+02:00,5650.1,5650.83,5644.78,5648.85,NaN
2024-08-26T15:40:00+02:00,5648.61,5648.74,5642.14,5644.99,NaN
2024-08-26T15:45:00+02:00,5645.04,5645.92,5640.91,5642.35,NaN
2024-08-26T15:50:00+02:00,5642.5,5645.48,5638.33,5638.71,NaN
2024-08-26T15:55:00+02:00,5638.85,5642.51,5638.85,5641.28,NaN
2024-08-26T16:00:00+02:00,5642.3,5643.13,5637.48,5641.24,NaN
2024-08-26T16:05:00+02:00,5641.48,5642.16,5632.73,5632.9,NaN
2024-08-26T16:10:00+02:00,5632.82,5634.78,5630.59,5632.94,NaN
2024-08-26T16:15:00+02:00,5632.74,5632.74,5626.38,5627.38,NaN
2024-08-26T16:20:00+02:00,5627.91,5630.88,5627.33,5630.16,NaN
2024-08-26T16:25:00+02:00,5630.34,5633.44,5628.4,5629.69,NaN
2024-08-26T16:30:00+02:00,5629.93,5630.16,5620.53,5621.66,NaN
2024-08-26T16:35:00+02:00,5621.6,5622.58,5613.01,5613.56,NaN
2024-08-26T16:40:00+02:00,5613.32,5620.17,5612.91,5618.1,NaN
2024-08-26T16:45:00+02:00,5618.11,5621.31,5617.77,5617.96,NaN
2024-08-26T16:50:00+02:00,5618,5621.3,5617.02,5619.41,NaN
2024-08-26T16:55:00+02:00,5619.51,5623.04,5618.44,5622.59,NaN
2024-08-26T17:00:00+02:00,5622.41,5623.97,5621.4,5622.22,NaN
2024-08-26T17:05:00+02:00,5622.23,5622.49,5617.17,5619.25,NaN
2024-08-26T17:10:00+02:00,5619.31,5622.44,5617.28,5621.55,NaN
2024-08-26T17:15:00+02:00,5621.55,5621.55,5616.69,5619.83,NaN
2024-08-26T17:20:00+02:00,5619.83,5622.44,5617.28,5620.41,NaN
2024-08-26T17:25:00+02:00,5620.38,5620.41,5616.58,5618.02,NaN
2024-08-26T17:30:00+02:00,5617.85,5618.19,5614.28,5617.13,NaN
2024-08-26T17:35:00+02:00,5617.25,5617.25,5614.64,5615.97,NaN
2024-08-26T17:40:00+02:00,5616.04,5620.6,5615.32,5616.81,NaN
2024-08-26T17:45:00+02:00,5616.72,5616.73,5610.39,5616.69,NaN
2024-08-26T17:50:00+02:00,5616.67,5616.91,5611.5,5612.04,NaN
2024-08-26T17:55:00+02:00,5612.08,5612.48,5609.16,5611.16,NaN
2024-08-26T18:00:00+02:00,5611.12,5612.29,5608.44,5612.12,NaN
2024-08-26T18:05:00+02:00,5612.04,5612.65,5609.31,5610.39,NaN
2024-08-26T18:10:00+02:00,5610.39,5613.89,5610.21,5611.33,NaN
2024-08-26T18:15:00+02:00,5611.29,5615.71,5611.12,5615.14,NaN
2024-08-26T18:20:00+02:00,5615.22,5622.43,5615.13,5621.28,NaN
2024-08-26T18:25:00+02:00,5621.26,5622.94,5620.03,5622.53,NaN
2024-08-26T18:30:00+02:00,5622.45,5625.43,5622.43,5622.97,NaN
2024-08-26T18:35:00+02:00,5623,5624.92,5622.54,5624.34,NaN
2024-08-26T18:40:00+02:00,5624.38,5625.77,5623.24,5625.76,NaN
2024-08-26T18:45:00+02:00,5625.79,5627.23,5625.06,5625.95,NaN
2024-08-26T18:50:00+02:00,5625.99,5627.35,5623.43,5624.2,NaN
2024-08-26T18:55:00+02:00,5624.23,5626.07,5624.23,5625.8,NaN
2024-08-26T19:00:00+02:00,5625.81,5627.29,5624.32,5627.29,NaN
2024-08-26T19:05:00+02:00,5627.57,5627.57,5621.3,5623.05,NaN
2024-08-26T19:10:00+02:00,5623.13,5624.93,5620.05,5624.11,NaN
2024-08-26T19:15:00+02:00,5624.14,5624.62,5620.1,5620.38,NaN
2024-08-26T19:20:00+02:00,5620.44,5624.43,5619.96,5623.39,NaN
2024-08-26T19:25:00+02:00,5623.46,5625.48,5620.43,5620.43,NaN
2024-08-26T19:30:00+02:00,5620.63,5621.6,5619.74,5620.88,NaN
2024-08-26T19:35:00+02:00,5620.95,5621,5610.19,5610.63,NaN
2024-08-26T19:40:00+02:00,5610.75,5613.4,5610.72,5612.11,NaN
2024-08-26T19:45:00+02:00,5612.08,5612.19,5603.77,5605.15,NaN
2024-08-26T19:50:00+02:00,5605.38,5606.36,5603.87,5606.11,NaN
2024-08-26T19:55:00+02:00,5606.02,5606.77,5603.67,5605.71,NaN
2024-08-26T20:00:00+02:00,5605.75,5608.93,5604.28,5604.88,NaN
2024-08-26T20:05:00+02:00,5604.93,5606.41,5602.34,5603.84,NaN
2024-08-26T20:10:00+02:00,5603.76,5607.98,5602.56,5607.73,NaN
2024-08-26T20:15:00+02:00,5607.82,5608.52,5606.04,5607.92,NaN
2024-08-26T20:20:00+02:00,5608,5613.5,5607.97,5612.46,NaN
2024-08-26T20:25:00+02:00,5612.43,5614.21,5611.17,5613.58,NaN
2024-08-26T20:30:00+02:00,5613.58,5614.59,5611.93,5613.96,NaN
2024-08-26T20:35:00+02:00,5613.91,5618.61,5613.91,5617.13,NaN
2024-08-26T20:40:00+02:00,5617.12,5619.8,5617.06,5618.83,NaN
