,time,open,high,low,close
401,2024-03-13 18:00:00+00:00,5177.08,5177.86,5170.43,5170.73
402,2024-03-13 19:00:00+00:00,5170.86,5172.71,5151.88,5165.74
403,2024-03-13 20:00:00+00:00,5165.4,5165.41,5165.3,5165.3
404,2024-03-14 13:00:00+00:00,5175.14,5176.85,5144.29,5144.33
405,2024-03-14 14:00:00+00:00,5142.38,5160.98,5138.27,5151.05
406,2024-03-14 15:00:00+00:00,5151.51,5159.26,5145.62,5154.45
407,2024-03-14 16:00:00+00:00,5154.52,5155.99,5143.48,5143.98
408,2024-03-14 17:00:00+00:00,5143.96,5150.66,5132.65,5150.05
409,2024-03-14 18:00:00+00:00,5150.18,5156.52,5143.72,5143.92
410,2024-03-14 19:00:00+00:00,5143.86,5151.42,5123.3,5151.42
411,2024-03-14 20:00:00+00:00,5151.22,5151.22,5150.47,5150.47
412,2024-03-15 13:00:00+00:00,5114.09,5130.52,5114.09,5118.9
413,2024-03-15 14:00:00+00:00,5118.95,5136.86,5108.95,5130.88
414,2024-03-15 15:00:00+00:00,5132.33,5132.55,5115.89,5117.39
415,2024-03-15 16:00:00+00:00,5117.4,5118.96,5104.35,5105.06
416,2024-03-15 17:00:00+00:00,5105.0,5119.6,5104.68,5119.24
417,2024-03-15 18:00:00+00:00,5119.25,5125.47,5112.72,5122.05
418,2024-03-15 19:00:00+00:00,5122.27,5125.34,5113.34,5117.29
419,2024-03-15 20:00:00+00:00,5117.18,5117.21,5116.94,5117.1
420,2024-03-18 13:00:00+00:00,5159.29,5169.63,5157.51,5159.25
421,2024-03-18 14:00:00+00:00,5159.29,5175.6,5159.19,5172.18
422,2024-03-18 15:00:00+00:00,5172.49,5173.23,5159.85,5162.61
423,2024-03-18 16:00:00+00:00,5162.49,5165.48,5155.31,5155.79
424,2024-03-18 17:00:00+00:00,5155.74,5162.9,5153.97,5158.46
425,2024-03-18 18:00:00+00:00,5158.43,5164.44,5153.46,5158.33
426,2024-03-18 19:00:00+00:00,5158.39,5161.91,5145.47,5149.26
427,2024-03-18 20:00:00+00:00,5149.46,5149.58,5149.39,5149.43
428,2024-03-19 13:00:00+00:00,5139.09,5141.75,5131.59,5137.43
429,2024-03-19 14:00:00+00:00,5137.26,5147.06,5132.6,5143.31
430,2024-03-19 15:00:00+00:00,5143.8,5154.68,5142.37,5152.67
431,2024-03-19 16:00:00+00:00,5152.54,5172.06,5151.06,5167.34
432,2024-03-19 17:00:00+00:00,5167.45,5174.93,5164.86,5171.1
433,2024-03-19 18:00:00+00:00,5171.08,5174.42,5166.44,5169.68
434,2024-03-19 19:00:00+00:00,5169.74,5180.31,5163.13,5178.0
435,2024-03-19 20:00:00+00:00,5178.19,5178.54,5178.19,5178.52
436,2024-03-20 13:00:00+00:00,5181.69,5181.69,5172.58,5175.28
437,2024-03-20 14:00:00+00:00,5175.15,5184.88,5174.16,5179.18
438,2024-03-20 15:00:00+00:00,5179.55,5183.72,5175.93,5179.39
439,2024-03-20 16:00:00+00:00,5179.45,5182.04,5174.49,5181.83
440,2024-03-20 17:00:00+00:00,5181.88,5181.99,5171.55,5174.62
441,2024-03-20 18:00:00+00:00,5174.68,5215.02,5174.68,5209.46
442,2024-03-20 19:00:00+00:00,5209.6,5226.19,5209.6,5222.36
443,2024-03-20 20:00:00+00:00,5223.39,5224.63,5223.39,5224.63
444,2024-03-21 13:00:00+00:00,5255.63,5260.45,5247.82,5254.57
445,2024-03-21 14:00:00+00:00,5254.02,5260.17,5251.85,5255.97
446,2024-03-21 15:00:00+00:00,5256.22,5259.5,5250.59,5258.08
447,2024-03-21 16:00:00+00:00,5257.99,5261.1,5254.87,5257.97
448,2024-03-21 17:00:00+00:00,5258.03,5258.07,5247.49,5248.1
449,2024-03-21 18:00:00+00:00,5247.92,5251.12,5240.66,5243.07
450,2024-03-21 19:00:00+00:00,5243.11,5251.26,5241.31,5241.31
451,2024-03-21 20:00:00+00:00,5240.91,5241.54,5240.91,5241.54
452,2024-03-22 13:00:00+00:00,5242.23,5244.56,5235.19,5238.05
453,2024-03-22 14:00:00+00:00,5238.1,5243.29,5229.87,5230.03
454,2024-03-22 15:00:00+00:00,5230.3,5238.54,5230.25,5237.04
455,2024-03-22 16:00:00+00:00,5237.12,5238.42,5230.05,5238.14
456,2024-03-22 17:00:00+00:00,5238.16,5246.03,5237.61,5245.55
457,2024-03-22 18:00:00+00:00,5245.59,5246.09,5239.42,5241.78
458,2024-03-22 19:00:00+00:00,5241.79,5243.15,5231.71,5234.26
459,2024-03-22 20:00:00+00:00,5233.92,5234.18,5233.92,5234.17
460,2024-03-25 13:00:00+00:00,5217.91,5223.86,5216.09,5222.59
461,2024-03-25 14:00:00+00:00,5222.51,5228.95,5220.8,5226.43
462,2024-03-25 15:00:00+00:00,5226.84,5228.55,5223.93,5225.98
463,2024-03-25 16:00:00+00:00,5225.99,5227.04,5222.31,5223.95
464,2024-03-25 17:00:00+00:00,5224.03,5226.68,5221.54,5226.49
465,2024-03-25 18:00:00+00:00,5226.45,5229.09,5225.4,5228.19
466,2024-03-25 19:00:00+00:00,5228.16,5228.28,5216.31,5219.05
467,2024-03-25 20:00:00+00:00,5218.76,5218.76,5218.18,5218.18
468,2024-03-26 13:00:00+00:00,5231.42,5234.81,5227.88,5232.39
469,2024-03-26 14:00:00+00:00,5232.24,5235.16,5226.91,5232.65
470,2024-03-26 15:00:00+00:00,5232.84,5234.38,5230.54,5234.03
471,2024-03-26 16:00:00+00:00,5234.02,5234.7,5227.57,5228.49
472,2024-03-26 17:00:00+00:00,5228.46,5230.06,5225.05,5226.31
473,2024-03-26 18:00:00+00:00,5226.25,5230.39,5226.2,5228.59
474,2024-03-26 19:00:00+00:00,5228.72,5228.84,5203.42,5203.42
475,2024-03-26 20:00:00+00:00,5204.11,5204.11,5203.55,5203.57
476,2024-03-27 13:00:00+00:00,5226.31,5235.89,5225.76,5227.37
477,2024-03-27 14:00:00+00:00,5227.33,5228.35,5215.28,5217.11
478,2024-03-27 15:00:00+00:00,5217.01,5220.26,5214.19,5214.29
479,2024-03-27 16:00:00+00:00,5214.3,5223.66,5213.92,5222.12
480,2024-03-27 17:00:00+00:00,5222.08,5223.63,5216.79,5220.82
481,2024-03-27 18:00:00+00:00,5220.83,5228.75,5219.35,5221.81
482,2024-03-27 19:00:00+00:00,5221.76,5248.71,5217.8,5248.71
483,2024-03-27 20:00:00+00:00,5249.26,5249.26,5248.48,5248.48
484,2024-03-28 13:00:00+00:00,5250.3,5255.31,5245.82,5250.73
485,2024-03-28 14:00:00+00:00,5250.87,5255.77,5248.51,5253.32
486,2024-03-28 15:00:00+00:00,5253.67,5256.05,5250.44,5255.03
487,2024-03-28 16:00:00+00:00,5255.0,5255.0,5250.17,5252.24
488,2024-03-28 17:00:00+00:00,5252.39,5253.58,5248.4,5252.51
489,2024-03-28 18:00:00+00:00,5252.49,5261.22,5249.33,5260.43
490,2024-03-28 19:00:00+00:00,5260.46,5264.85,5255.02,5256.14
491,2024-03-28 20:00:00+00:00,5255.31,5255.31,5254.25,5254.34
492,2024-04-01 13:00:00+00:00,5256.2,5263.95,5254.38,5261.11
493,2024-04-01 14:00:00+00:00,5258.65,5261.01,5240.66,5242.79
494,2024-04-01 15:00:00+00:00,5242.76,5243.73,5230.07,5230.3
495,2024-04-01 16:00:00+00:00,5230.33,5241.41,5229.2,5238.29
496,2024-04-01 17:00:00+00:00,5238.29,5238.3,5230.07,5236.38
497,2024-04-01 18:00:00+00:00,5236.33,5240.55,5233.96,5237.72
498,2024-04-01 19:00:00+00:00,5237.72,5247.23,5235.63,5243.42
499,2024-04-01 20:00:00+00:00,5243.17,5243.78,5243.17,5243.78
500,2024-04-02 13:00:00+00:00,5194.84,5202.94,5188.53,5193.41
501,2024-04-02 14:00:00+00:00,5194.03,5198.3,5184.05,5188.46
502,2024-04-02 15:00:00+00:00,5188.41,5204.29,5187.88,5189.88
503,2024-04-02 16:00:00+00:00,5189.84,5198.51,5187.91,5198.21
504,2024-04-02 17:00:00+00:00,5198.29,5199.87,5192.41,5195.93
505,2024-04-02 18:00:00+00:00,5195.98,5199.82,5195.23,5196.61
506,2024-04-02 19:00:00+00:00,5196.4,5208.34,5196.38,5205.86
507,2024-04-02 20:00:00+00:00,5205.85,5206.06,5205.8,5205.8
508,2024-04-03 13:00:00+00:00,5196.68,5206.0,5196.68,5202.95
509,2024-04-03 14:00:00+00:00,5205.43,5226.89,5205.43,5225.8
510,2024-04-03 15:00:00+00:00,5225.91,5228.75,5220.08,5220.58
511,2024-04-03 16:00:00+00:00,5220.54,5226.91,5213.76,5221.92
512,2024-04-03 17:00:00+00:00,5221.93,5226.59,5221.93,5224.0
513,2024-04-03 18:00:00+00:00,5224.03,5226.49,5217.42,5218.29
514,2024-04-03 19:00:00+00:00,5218.21,5218.63,5198.05,5213.32
515,2024-04-03 20:00:00+00:00,5212.13,5212.13,5211.48,5211.48
516,2024-04-04 13:00:00+00:00,5252.18,5254.95,5244.65,5246.88
517,2024-04-04 14:00:00+00:00,5246.87,5248.61,5242.99,5245.25
518,2024-04-04 15:00:00+00:00,5245.31,5251.32,5242.1,5250.93
519,2024-04-04 16:00:00+00:00,5251.04,5256.59,5250.29,5252.43
520,2024-04-04 17:00:00+00:00,5252.47,5252.56,5236.31,5236.93
521,2024-04-04 18:00:00+00:00,5236.76,5236.76,5173.72,5176.38
522,2024-04-04 19:00:00+00:00,5176.6,5177.79,5146.06,5147.97
523,2024-04-04 20:00:00+00:00,5147.47,5147.47,5147.15,5147.2
524,2024-04-05 13:00:00+00:00,5160.47,5182.08,5157.21,5178.54
525,2024-04-05 14:00:00+00:00,5178.32,5198.53,5168.08,5198.52
526,2024-04-05 15:00:00+00:00,5198.51,5214.79,5183.48,5212.55
527,2024-04-05 16:00:00+00:00,5212.27,5221.97,5209.98,5221.51
528,2024-04-05 17:00:00+00:00,5221.54,5222.18,5193.35,5195.92
529,2024-04-05 18:00:00+00:00,5195.95,5210.5,5188.89,5196.6
530,2024-04-05 19:00:00+00:00,5196.37,5211.07,5195.63,5204.93
531,2024-04-05 20:00:00+00:00,5204.87,5204.87,5204.28,5204.35
532,2024-04-08 13:00:00+00:00,5211.5,5211.6,5198.4,5206.43
533,2024-04-08 14:00:00+00:00,5206.63,5219.57,5200.32,5218.1
534,2024-04-08 15:00:00+00:00,5218.13,5219.11,5201.35,5205.21
535,2024-04-08 16:00:00+00:00,5205.2,5212.19,5197.35,5212.17
536,2024-04-08 17:00:00+00:00,5212.25,5212.29,5205.1,5211.22
537,2024-04-08 18:00:00+00:00,5211.26,5212.67,5205.21,5210.69
538,2024-04-08 19:00:00+00:00,5210.93,5214.64,5200.59,5203.7
539,2024-04-08 20:00:00+00:00,5203.54,5203.54,5202.38,5202.38
540,2024-04-09 13:00:00+00:00,5217.03,5224.81,5205.05,5206.21
541,2024-04-09 14:00:00+00:00,5206.09,5209.82,5160.78,5171.95
542,2024-04-09 15:00:00+00:00,5171.95,5187.85,5169.75,5185.86
543,2024-04-09 16:00:00+00:00,5185.83,5194.5,5183.71,5185.21
544,2024-04-09 17:00:00+00:00,5185.12,5193.25,5184.02,5184.08
545,2024-04-09 18:00:00+00:00,5184.07,5189.67,5179.96,5182.38
546,2024-04-09 19:00:00+00:00,5182.45,5211.19,5174.93,5210.01
547,2024-04-09 20:00:00+00:00,5210.42,5210.42,5209.91,5209.92
548,2024-04-10 13:00:00+00:00,5153.78,5161.81,5144.65,5156.94
549,2024-04-10 14:00:00+00:00,5157.63,5178.43,5152.26,5162.21
550,2024-04-10 15:00:00+00:00,5162.3,5162.89,5147.86,5150.59
551,2024-04-10 16:00:00+00:00,5150.66,5160.58,5147.53,5159.28
552,2024-04-10 17:00:00+00:00,5159.26,5167.53,5138.7,5155.61
553,2024-04-10 18:00:00+00:00,5156.01,5163.19,5143.56,5143.84
554,2024-04-10 19:00:00+00:00,5143.87,5167.28,5142.12,5159.82
555,2024-04-10 20:00:00+00:00,5159.8,5160.65,5159.8,5160.65
556,2024-04-11 13:00:00+00:00,5175.61,5176.14,5159.61,5163.31
557,2024-04-11 14:00:00+00:00,5163.66,5164.3,5138.77,5149.33
558,2024-04-11 15:00:00+00:00,5149.41,5170.91,5148.81,5170.28
559,2024-04-11 16:00:00+00:00,5170.37,5173.05,5164.97,5169.75
560,2024-04-11 17:00:00+00:00,5170.02,5198.18,5167.12,5196.98
561,2024-04-11 18:00:00+00:00,5197.04,5211.78,5196.73,5204.59
562,2024-04-11 19:00:00+00:00,5204.53,5210.42,5198.33,5198.33
563,2024-04-11 20:00:00+00:00,5198.31,5199.05,5198.31,5199.05
564,2024-04-12 13:00:00+00:00,5162.63,5175.03,5159.26,5169.54
565,2024-04-12 14:00:00+00:00,5166.89,5168.62,5137.39,5139.63
566,2024-04-12 15:00:00+00:00,5139.83,5156.05,5139.1,5150.81
567,2024-04-12 16:00:00+00:00,5150.62,5150.93,5121.86,5122.95
568,2024-04-12 17:00:00+00:00,5122.69,5127.8,5110.08,5121.49
569,2024-04-12 18:00:00+00:00,5121.42,5129.78,5112.47,5112.59
570,2024-04-12 19:00:00+00:00,5112.57,5124.89,5107.94,5122.88
571,2024-04-12 20:00:00+00:00,5123.9,5123.9,5123.39,5123.4
572,2024-04-15 13:00:00+00:00,5163.43,5168.43,5158.31,5165.47
573,2024-04-15 14:00:00+00:00,5165.9,5166.22,5127.05,5127.05
574,2024-04-15 15:00:00+00:00,5127.69,5141.93,5124.74,5139.66
575,2024-04-15 16:00:00+00:00,5139.64,5142.25,5111.58,5116.88
576,2024-04-15 17:00:00+00:00,5116.81,5121.19,5066.92,5080.0
577,2024-04-15 18:00:00+00:00,5079.65,5080.01,5061.05,5067.65
578,2024-04-15 19:00:00+00:00,5067.62,5068.14,5052.47,5061.67
579,2024-04-15 20:00:00+00:00,5061.25,5061.84,5061.25,5061.81
580,2024-04-16 13:00:00+00:00,5062.27,5067.4,5045.7,5060.38
581,2024-04-16 14:00:00+00:00,5059.93,5067.99,5040.88,5046.47
582,2024-04-16 15:00:00+00:00,5046.56,5069.06,5045.18,5058.78
583,2024-04-16 16:00:00+00:00,5058.72,5066.36,5051.85,5061.25
584,2024-04-16 17:00:00+00:00,5061.3,5065.93,5039.83,5056.1
585,2024-04-16 18:00:00+00:00,5055.91,5079.84,5043.29,5073.37
586,2024-04-16 19:00:00+00:00,5073.4,5074.07,5049.53,5050.58
587,2024-04-16 20:00:00+00:00,5050.76,5051.43,5050.76,5051.4
588,2024-04-17 13:00:00+00:00,5071.8,5077.96,5066.73,5069.43
589,2024-04-17 14:00:00+00:00,5069.9,5070.14,5038.65,5045.05
590,2024-04-17 15:00:00+00:00,5045.06,5055.32,5026.73,5033.23
591,2024-04-17 16:00:00+00:00,5032.72,5033.38,5007.25,5014.85
592,2024-04-17 17:00:00+00:00,5014.82,5040.72,5013.38,5039.74
593,2024-04-17 18:00:00+00:00,5039.78,5055.52,5029.92,5031.76
594,2024-04-17 19:00:00+00:00,5031.07,5033.76,5020.3,5021.62
595,2024-04-17 20:00:00+00:00,5022.17,5022.22,5022.17,5022.22
596,2024-04-18 13:00:00+00:00,5035.04,5036.3,5012.71,5027.26
597,2024-04-18 14:00:00+00:00,5027.16,5053.38,5019.91,5049.62
598,2024-04-18 15:00:00+00:00,5049.7,5056.66,5042.43,5044.64
599,2024-04-18 16:00:00+00:00,5044.68,5048.53,5022.27,5023.11
600,2024-04-18 17:00:00+00:00,5023.18,5026.64,5004.96,5011.95
601,2024-04-18 18:00:00+00:00,5011.98,5019.07,5001.89,5005.4
602,2024-04-18 19:00:00+00:00,5005.43,5023.35,5005.43,5011.88
603,2024-04-18 20:00:00+00:00,5010.83,5011.23,5010.83,5011.11
604,2024-04-19 13:00:00+00:00,5005.67,5019.02,5001.21,5011.43
605,2024-04-19 14:00:00+00:00,5011.9,5015.83,4990.95,5000.73
606,2024-04-19 15:00:00+00:00,5000.67,5004.1,4985.59,4986.2
607,2024-04-19 16:00:00+00:00,4986.2,4992.27,4966.04,4985.68
608,2024-04-19 17:00:00+00:00,4985.68,4999.1,4980.4,4988.08
609,2024-04-19 18:00:00+00:00,4987.96,4988.36,4955.6,4963.81
610,2024-04-19 19:00:00+00:00,4963.92,4971.55,4953.56,4967.19
611,2024-04-19 20:00:00+00:00,4967.16,4967.27,4967.16,4967.24
612,2024-04-22 13:00:00+00:00,4993.88,4995.79,4982.41,4990.51
613,2024-04-22 14:00:00+00:00,4990.63,4996.7,4974.44,4976.71
614,2024-04-22 15:00:00+00:00,4976.76,4989.15,4969.4,4989.11
615,2024-04-22 16:00:00+00:00,4989.12,4999.61,4988.18,4999.02
616,2024-04-22 17:00:00+00:00,4999.01,5033.73,4997.79,5029.42
617,2024-04-22 18:00:00+00:00,5029.46,5038.84,5022.24,5028.53
618,2024-04-22 19:00:00+00:00,5028.62,5028.62,5004.94,5010.99
619,2024-04-22 20:00:00+00:00,5011.03,5011.03,5010.59,5010.59
620,2024-04-23 13:00:00+00:00,5028.85,5051.79,5027.96,5047.49
621,2024-04-23 14:00:00+00:00,5047.52,5068.65,5043.42,5067.62
622,2024-04-23 15:00:00+00:00,5067.69,5068.82,5056.82,5059.12
623,2024-04-23 16:00:00+00:00,5059.18,5071.62,5058.44,5067.89
624,2024-04-23 17:00:00+00:00,5067.81,5075.97,5062.08,5075.57
625,2024-04-23 18:00:00+00:00,5075.64,5076.12,5068.72,5072.88
626,2024-04-23 19:00:00+00:00,5072.9,5073.03,5065.52,5069.4
627,2024-04-23 20:00:00+00:00,5070.66,5070.66,5070.5,5070.56
628,2024-04-24 13:00:00+00:00,5085.39,5089.48,5076.12,5077.56
629,2024-04-24 14:00:00+00:00,5078.53,5087.04,5065.85,5067.69
630,2024-04-24 15:00:00+00:00,5067.77,5069.13,5051.93,5052.91
631,2024-04-24 16:00:00+00:00,5052.76,5058.98,5047.02,5058.67
632,2024-04-24 17:00:00+00:00,5058.77,5080.38,5056.15,5079.62
633,2024-04-24 18:00:00+00:00,5079.58,5079.96,5059.84,5060.03
634,2024-04-24 19:00:00+00:00,5060.11,5076.91,5058.41,5072.33
635,2024-04-24 20:00:00+00:00,5071.69,5071.69,5071.44,5071.62
636,2024-04-25 13:00:00+00:00,5002.29,5007.92,4993.79,4996.68
637,2024-04-25 14:00:00+00:00,4997.67,5013.51,4990.58,4999.65
638,2024-04-25 15:00:00+00:00,4999.46,5018.43,4998.99,5018.18
639,2024-04-25 16:00:00+00:00,5017.82,5035.55,5014.94,5033.87
640,2024-04-25 17:00:00+00:00,5033.81,5053.15,5025.76,5050.69
641,2024-04-25 18:00:00+00:00,5050.75,5052.51,5032.91,5039.87
642,2024-04-25 19:00:00+00:00,5040.15,5057.75,5040.14,5048.29
643,2024-04-25 20:00:00+00:00,5048.49,5048.49,5048.39,5048.41
644,2024-04-26 13:00:00+00:00,5084.65,5097.96,5073.14,5094.18
645,2024-04-26 14:00:00+00:00,5094.33,5105.44,5093.22,5103.44
646,2024-04-26 15:00:00+00:00,5103.59,5110.74,5093.81,5101.52
647,2024-04-26 16:00:00+00:00,5101.57,5111.25,5097.85,5111.25
648,2024-04-26 17:00:00+00:00,5111.34,5114.62,5107.18,5109.93
649,2024-04-26 18:00:00+00:00,5110.1,5110.7,5101.91,5109.44
650,2024-04-26 19:00:00+00:00,5109.49,5112.38,5098.68,5098.68
651,2024-04-26 20:00:00+00:00,5099.2,5099.95,5099.2,5099.95
652,2024-04-29 13:00:00+00:00,5115.62,5123.49,5105.11,5110.52
653,2024-04-29 14:00:00+00:00,5111.33,5121.46,5111.01,5113.83
654,2024-04-29 15:00:00+00:00,5114.02,5114.66,5105.66,5112.19
655,2024-04-29 16:00:00+00:00,5112.22,5118.34,5110.8,5114.73
656,2024-04-29 17:00:00+00:00,5114.69,5120.43,5111.37,5117.11
657,2024-04-29 18:00:00+00:00,5117.12,5117.12,5102.68,5110.88
658,2024-04-29 19:00:00+00:00,5110.83,5116.83,5088.65,5116.83
659,2024-04-29 20:00:00+00:00,5116.31,5116.31,5116.14,5116.16
660,2024-04-30 13:00:00+00:00,5103.78,5110.82,5097.56,5108.24
661,2024-04-30 14:00:00+00:00,5107.65,5110.83,5096.47,5101.88
662,2024-04-30 15:00:00+00:00,5101.87,5101.87,5075.64,5081.49
663,2024-04-30 16:00:00+00:00,5081.47,5085.11,5063.51,5068.23
664,2024-04-30 17:00:00+00:00,5068.12,5077.13,5062.92,5076.03
665,2024-04-30 18:00:00+00:00,5076.02,5079.93,5059.83,5062.94
666,2024-04-30 19:00:00+00:00,5062.91,5067.45,5035.31,5036.24
667,2024-04-30 20:00:00+00:00,5036.24,5036.24,5035.55,5035.7
668,2024-05-01 13:00:00+00:00,5029.03,5032.71,5018.84,5022.61
669,2024-05-01 14:00:00+00:00,5022.6,5030.39,5015.78,5027.92
670,2024-05-01 15:00:00+00:00,5027.88,5029.15,5015.02,5016.89
671,2024-05-01 16:00:00+00:00,5016.97,5026.01,5013.45,5019.06
672,2024-05-01 17:00:00+00:00,5019.01,5028.43,5014.2,5024.4
673,2024-05-01 18:00:00+00:00,5024.23,5088.77,5023.29,5086.83
674,2024-05-01 19:00:00+00:00,5087.58,5096.12,5018.05,5018.05
675,2024-05-01 20:00:00+00:00,5017.61,5018.4,5017.61,5018.4
676,2024-05-02 13:00:00+00:00,5049.32,5057.24,5031.85,5034.16
677,2024-05-02 14:00:00+00:00,5034.36,5040.2,5011.05,5038.78
678,2024-05-02 15:00:00+00:00,5038.66,5045.84,5029.54,5042.68
679,2024-05-02 16:00:00+00:00,5042.34,5043.39,5028.68,5037.55
680,2024-05-02 17:00:00+00:00,5037.54,5058.01,5037.54,5053.3
681,2024-05-02 18:00:00+00:00,5053.34,5070.63,5052.11,5069.1
682,2024-05-02 19:00:00+00:00,5069.09,5073.21,5054.17,5065.35
683,2024-05-02 20:00:00+00:00,5065.05,5065.05,5064.18,5064.19
684,2024-05-03 13:00:00+00:00,5127.62,5135.59,5112.69,5131.32
685,2024-05-03 14:00:00+00:00,5136.88,5139.12,5101.97,5106.46
686,2024-05-03 15:00:00+00:00,5106.49,5123.8,5101.22,5120.25
687,2024-05-03 16:00:00+00:00,5120.59,5128.33,5119.32,5121.63
688,2024-05-03 17:00:00+00:00,5121.64,5130.48,5121.39,5127.94
689,2024-05-03 18:00:00+00:00,5127.97,5134.63,5127.97,5130.13
690,2024-05-03 19:00:00+00:00,5130.14,5133.16,5126.18,5128.06
691,2024-05-03 20:00:00+00:00,5128.32,5128.32,5127.73,5127.8
692,2024-05-06 13:00:00+00:00,5149.56,5158.73,5148.09,5156.89
693,2024-05-06 14:00:00+00:00,5157.06,5161.44,5155.32,5157.77
694,2024-05-06 15:00:00+00:00,5157.93,5159.93,5153.58,5158.33
695,2024-05-06 16:00:00+00:00,5158.41,5161.55,5152.23,5161.51
696,2024-05-06 17:00:00+00:00,5161.61,5164.9,5157.8,5163.67
697,2024-05-06 18:00:00+00:00,5163.71,5171.66,5163.23,5168.86
698,2024-05-06 19:00:00+00:00,5168.85,5180.85,5164.11,5180.69
699,2024-05-06 20:00:00+00:00,5181.0,5181.0,5180.72,5180.73
700,2024-05-07 13:00:00+00:00,5188.88,5193.85,5185.3,5185.3
701,2024-05-07 14:00:00+00:00,5185.88,5196.6,5184.11,5195.82
702,2024-05-07 15:00:00+00:00,5196.02,5196.8,5192.04,5195.26
703,2024-05-07 16:00:00+00:00,5195.34,5197.5,5191.13,5193.45
704,2024-05-07 17:00:00+00:00,5193.52,5200.23,5183.15,5185.07
705,2024-05-07 18:00:00+00:00,5184.91,5188.79,5178.96,5184.52
706,2024-05-07 19:00:00+00:00,5184.61,5192.85,5181.77,5187.51
707,2024-05-07 20:00:00+00:00,5187.41,5187.71,5187.41,5187.71
708,2024-05-08 13:00:00+00:00,5165.86,5180.07,5165.86,5180.07
709,2024-05-08 14:00:00+00:00,5180.18,5191.95,5175.55,5188.98
710,2024-05-08 15:00:00+00:00,5189.13,5191.54,5181.03,5182.31
711,2024-05-08 16:00:00+00:00,5182.29,5185.59,5177.7,5180.84
712,2024-05-08 17:00:00+00:00,5180.84,5185.59,5176.66,5185.17
713,2024-05-08 18:00:00+00:00,5185.28,5188.78,5184.06,5184.64
714,2024-05-08 19:00:00+00:00,5184.69,5191.26,5181.03,5187.6
715,2024-05-08 20:00:00+00:00,5186.94,5187.7,5186.94,5187.66
716,2024-05-09 13:00:00+00:00,5189.03,5192.21,5180.41,5189.88
717,2024-05-09 14:00:00+00:00,5189.91,5206.4,5189.54,5204.82
718,2024-05-09 15:00:00+00:00,5204.96,5208.73,5197.56,5198.71
719,2024-05-09 16:00:00+00:00,5198.7,5207.46,5197.53,5206.02
720,2024-05-09 17:00:00+00:00,5206.01,5209.78,5201.9,5205.97
721,2024-05-09 18:00:00+00:00,5206.0,5213.99,5203.36,5212.47
722,2024-05-09 19:00:00+00:00,5212.58,5215.3,5209.66,5214.57
723,2024-05-09 20:00:00+00:00,5214.58,5214.58,5214.07,5214.07
724,2024-05-10 13:00:00+00:00,5227.54,5239.66,5226.57,5237.5
725,2024-05-10 14:00:00+00:00,5237.44,5237.44,5213.29,5217.6
726,2024-05-10 15:00:00+00:00,5217.68,5219.27,5209.68,5216.71
727,2024-05-10 16:00:00+00:00,5216.7,5220.8,5211.87,5218.48
728,2024-05-10 17:00:00+00:00,5218.5,5220.96,5212.08,5220.48
729,2024-05-10 18:00:00+00:00,5220.55,5222.25,5214.72,5222.06
730,2024-05-10 19:00:00+00:00,5222.06,5226.21,5219.49,5222.03
731,2024-05-10 20:00:00+00:00,5222.0,5222.69,5222.0,5222.69
732,2024-05-13 13:00:00+00:00,5233.08,5237.26,5224.22,5230.25
733,2024-05-13 14:00:00+00:00,5230.38,5231.28,5224.53,5225.61
734,2024-05-13 15:00:00+00:00,5225.52,5227.84,5217.9,5223.45
735,2024-05-13 16:00:00+00:00,5223.46,5226.69,5223.27,5223.87
736,2024-05-13 17:00:00+00:00,5223.63,5223.63,5211.16,5219.89
737,2024-05-13 18:00:00+00:00,5219.9,5222.72,5216.63,5221.86
738,2024-05-13 19:00:00+00:00,5221.85,5224.4,5218.42,5221.73
739,2024-05-13 20:00:00+00:00,5221.66,5221.66,5221.39,5221.41
740,2024-05-14 13:00:00+00:00,5220.09,5228.5,5220.09,5223.73
741,2024-05-14 14:00:00+00:00,5224.2,5236.04,5219.51,5229.46
742,2024-05-14 15:00:00+00:00,5229.53,5233.42,5222.2,5223.04
743,2024-05-14 16:00:00+00:00,5223.07,5224.84,5219.05,5221.59
744,2024-05-14 17:00:00+00:00,5221.6,5226.87,5217.98,5224.81
745,2024-05-14 18:00:00+00:00,5224.82,5246.8,5224.47,5244.87
746,2024-05-14 19:00:00+00:00,5244.91,5250.37,5242.61,5245.62
747,2024-05-14 20:00:00+00:00,5245.91,5246.69,5245.91,5246.69
748,2024-05-15 13:00:00+00:00,5263.26,5279.26,5263.26,5267.49
749,2024-05-15 14:00:00+00:00,5268.1,5284.01,5268.1,5283.04
750,2024-05-15 15:00:00+00:00,5283.13,5293.15,5283.13,5290.55
751,2024-05-15 16:00:00+00:00,5290.53,5297.51,5286.13,5296.93
752,2024-05-15 17:00:00+00:00,5296.9,5301.43,5295.63,5301.21
753,2024-05-15 18:00:00+00:00,5301.21,5305.64,5297.91,5301.46
754,2024-05-15 19:00:00+00:00,5301.0,5311.76,5299.2,5308.66
755,2024-05-15 20:00:00+00:00,5308.97,5308.97,5308.12,5308.14
756,2024-05-16 13:00:00+00:00,5310.07,5314.83,5310.07,5313.16
757,2024-05-16 14:00:00+00:00,5313.17,5324.82,5306.43,5324.01
758,2024-05-16 15:00:00+00:00,5323.86,5325.49,5316.43,5319.9
