Date;open;high;low;close
25-4-22 20:00;4296.88;4296.88;4296.12;4296.12
26-4-22 13:00;4278.14;4278.14;4247.42;4250.6
26-4-22 14:00;4251.13;4258.04;4217.71;4223.29
26-4-22 15:00;4223.19;4227.04;4206.79;4206.91
26-4-22 16:00;4206.86;4234.63;4206.86;4233.5
26-4-22 17:00;4233.61;4233.88;4200.37;4205.94
26-4-22 18:00;4206.09;4221.05;4202.39;4220.1
26-4-22 19:00;4219.79;4223.25;4175.7;4175.7
26-4-22 20:00;4175.04;4175.4;4175.04;4175.2
27-4-22 13:00;4186.52;4231.89;4184.42;4220.4
27-4-22 14:00;4219.84;4229.16;4162.9;4193.07
27-4-22 15:00;4192.96;4221.38;4190.18;4208.9
27-4-22 16:00;4208.98;4240.71;4200.8;4232.49
27-4-22 17:00;4232.7;4234.9;4210;4231.36
27-4-22 18:00;4231.52;4231.52;4195.95;4199.06
27-4-22 19:00;4198.36;4201.25;4178.11;4183.21
27-4-22 20:00;4183.76;4183.96;4183.76;4183.96
28-4-22 13:00;4222.58;4242.33;4208.51;4216.7
28-4-22 14:00;4217.07;4217.93;4188.63;4205.1
28-4-22 15:00;4205.15;4225.45;4203.72;4217.55
28-4-22 16:00;4217.37;4269.73;4212.82;4268.1
28-4-22 17:00;4267.98;4288.12;4265.17;4283.99
28-4-22 18:00;4284.02;4303.88;4279.79;4299.01
28-4-22 19:00;4298.85;4308.45;4275.82;4289.99
28-4-22 20:00;4290.03;4290.03;4287.5;4287.5
29-4-22 13:00;4253.75;4269.68;4238.51;4267.85
29-4-22 14:00;4268.42;4269.48;4211.05;4218.79
29-4-22 15:00;4218.7;4232;4208.27;4216.75
29-4-22 16:00;4216.63;4217.03;4184.21;4188.52
29-4-22 17:00;4188.49;4208.43;4187.26;4188.43
29-4-22 18:00;4188.38;4191.4;4159.91;4168.64
29-4-22 19:00;4168.62;4168.62;4124.28;4132.17
29-4-22 20:00;4131.99;4131.99;4131.72;4131.93
2-5-22 13:00;4130.61;4144.28;4105.06;4138.51
2-5-22 14:00;4136.76;4169.81;4116.16;4135.77
2-5-22 15:00;4136.1;4136.94;4110.77;4128.39
2-5-22 16:00;4128.51;4136.31;4099.18;4101.23
2-5-22 17:00;4101.34;4111.4;4081.2;4087.89
2-5-22 18:00;4087.95;4098.59;4062.51;4075.66
2-5-22 19:00;4075.88;4157.3;4075.48;4155.52
2-5-22 20:00;4155.81;4156.12;4155.38;4155.38
3-5-22 13:00;4159.78;4167.82;4147.08;4164.72
3-5-22 14:00;4166;4177.44;4150.14;4164.14
3-5-22 15:00;4163.94;4200.1;4159.35;4190.34
3-5-22 16:00;4190.29;4198.41;4171.98;4181.03
3-5-22 17:00;4181.11;4197.81;4180.99;4187.13
3-5-22 18:00;4187.1;4187.1;4153.55;4184.81
3-5-22 19:00;4184.78;4190.67;4160.16;4174.55
3-5-22 20:00;4175.42;4175.5;4175.22;4175.48
4-5-22 13:00;4181.18;4185.34;4171.68;4171.86
4-5-22 14:00;4171.78;4172.67;4154.14;4161.56
4-5-22 15:00;4161.63;4168.3;4148.91;4163.78
4-5-22 16:00;4163.73;4192.09;4161.3;4192.09
4-5-22 17:00;4192.07;4199.75;4181.43;4193.34
4-5-22 18:00;4193.36;4254.05;4153.46;4248.02
4-5-22 19:00;4249.18;4307.66;4244.29;4299.77
4-5-22 20:00;4301.09;4301.09;4300.17;4300.17
5-5-22 13:00;4270.43;4270.43;4223.28;4227.72
5-5-22 14:00;4227.62;4227.62;4164.26;4178.37
5-5-22 15:00;4178.42;4181.76;4134.83;4135.71
5-5-22 16:00;4135.17;4159.32;4121.85;4155.05
5-5-22 17:00;4155.19;4174.06;4140.29;4146.08
5-5-22 18:00;4145.68;4161.57;4127.72;4138.99
5-5-22 19:00;4139.02;4152.72;4106.01;4150.2
5-5-22 20:00;4149.85;4149.85;4146.87;4146.87
6-5-22 13:00;4128.17;4128.17;4067.91;4074.06
6-5-22 14:00;4073.9;4143.92;4068.92;4138.72
6-5-22 15:00;4138.47;4157.69;4106.35;4109.52
6-5-22 16:00;4109.53;4149.34;4106.5;4147.67
6-5-22 17:00;4147.74;4152.31;4108.97;4111.36
6-5-22 18:00;4111.4;4116.58;4089.93;4100.37
6-5-22 19:00;4100.18;4138.86;4084.55;4124.26
6-5-22 20:00;4123.8;4123.8;4123.34;4123.34
9-5-22 13:00;4081.27;4081.27;4043.32;4059.05
9-5-22 14:00;4060.02;4062.61;4018.83;4018.9
9-5-22 15:00;4018.83;4034.14;4003.17;4028.32
9-5-22 16:00;4028.33;4050.21;4016.53;4017.01
9-5-22 17:00;4016.86;4028.16;4004.35;4014.94
9-5-22 18:00;4014.92;4024.52;4001.05;4021.12
9-5-22 19:00;4021.38;4034.3;3975.48;3993.26
9-5-22 20:00;3991.87;3991.87;3991.15;3991.24
10-5-22 13:00;4035.18;4068.82;4027.69;4050.63
10-5-22 14:00;4050.61;4059.68;3993.05;3999.49
10-5-22 15:00;3999.26;4005.45;3967.94;3982.29
10-5-22 16:00;3982.47;3993.36;3958.17;3968.25
10-5-22 17:00;3968.18;4040.18;3965.63;4040.18
10-5-22 18:00;4040.25;4041.03;4009.42;4022.01
10-5-22 19:00;4022.15;4036.64;3991.19;4000.99
10-5-22 20:00;4000.59;4001.1;4000.59;4001.05
11-5-22 13:00;3990.08;4040.46;3973.34;4030.78
11-5-22 14:00;4031.89;4049.09;4006.91;4024.88
11-5-22 15:00;4024.07;4046.37;4006.08;4022.93
11-5-22 16:00;4022.9;4025.46;3977.87;3979.94
11-5-22 17:00;3979.38;3979.38;3942.21;3943.97
11-5-22 18:00;3943.96;3990.24;3943.85;3962.81
11-5-22 19:00;3962.09;3965.58;3928.82;3935.66
11-5-22 20:00;3936.03;3936.03;3935.13;3935.18
12-5-22 13:00;3903.95;3918.41;3877.04;3892.46
12-5-22 14:00;3892.65;3949.93;3881.53;3948.23
12-5-22 15:00;3947.95;3964.8;3894.29;3894.66
12-5-22 16:00;3894.39;3930.16;3888.76;3911.6
12-5-22 17:00;3911.98;3917.1;3871.39;3877.2
12-5-22 18:00;3877.36;3885.66;3858.87;3864.57
12-5-22 19:00;3864.68;3932.03;3861.96;3931.65
12-5-22 20:00;3930.97;3930.97;3930.08;3930.08
13-5-22 13:00;3963.9;3997.67;3963.9;3993.95
13-5-22 14:00;3994.28;4022.02;3993.54;4016.95
13-5-22 15:00;4017.02;4024.66;4010.8;4022.12
13-5-22 16:00;4023.27;4038.88;4014.93;4024.87
13-5-22 17:00;4024.94;4029.1;3999.63;4001.55
13-5-22 18:00;4001.46;4012.64;3979.74;4012.49
13-5-22 19:00;4012.55;4032.7;4006.54;4023.56
13-5-22 20:00;4024.19;4024.19;4023.85;4023.89
16-5-22 13:00;4013.02;4019.06;3983.99;3993.98
16-5-22 14:00;3994.61;4024.17;3984.14;3992.79
16-5-22 15:00;3992.66;4023.93;3987.82;4021.39
16-5-22 16:00;4021.83;4027.36;4002.13;4005.39
16-5-22 17:00;4005.29;4034.34;4001.71;4027.69
16-5-22 18:00;4027.65;4046.46;4023.28;4036.76
16-5-22 19:00;4036.94;4040.33;4000.6;4009.25
16-5-22 20:00;4009.15;4009.15;4008.01;4008.01
17-5-22 13:00;4052;4070.99;4051.97;4058.37
17-5-22 14:00;4058.78;4068.09;4033.93;4045.04
17-5-22 15:00;4045.09;4067.28;4044.06;4062.32
17-5-22 16:00;4062.31;4075.8;4054.2;4069.68
17-5-22 17:00;4069.71;4078.25;4062.8;4070.08
17-5-22 18:00;4070.24;4084.39;4043.04;4078.28
17-5-22 19:00;4078.3;4090.72;4075.55;4089.22
17-5-22 20:00;4089.55;4089.55;4088.85;4088.85
18-5-22 13:00;4051.98;4051.98;4015.51;4016.33
18-5-22 14:00;4017.44;4026.75;4005.77;4013.69
18-5-22 15:00;4013.73;4013.73;3969.7;3971.28
18-5-22 16:00;3971.19;3977.12;3958.84;3976.74
18-5-22 17:00;3976.69;3976.69;3930.84;3935.24
18-5-22 18:00;3935.31;3943.85;3921.26;3923.56
18-5-22 19:00;3922.8;3932.81;3911.91;3925.31
18-5-22 20:00;3925.18;3925.18;3923.68;3923.68
19-5-22 13:00;3899;3921.89;3876.58;3889.06
19-5-22 14:00;3891.78;3923.9;3884.7;3896.83
19-5-22 15:00;3897.14;3938.12;3889.15;3924.51
19-5-22 16:00;3924.37;3935.08;3894.31;3904.6
19-5-22 17:00;3904.63;3926.71;3889.65;3922.69
19-5-22 18:00;3922.87;3936.25;3906.72;3933.03
19-5-22 19:00;3933.14;3945.96;3896.27;3900.14
19-5-22 20:00;3900.45;3900.79;3900.45;3900.79
20-5-22 13:00;3927.76;3943.42;3923.68;3933.8
20-5-22 14:00;3933.41;3937.32;3880.67;3880.77
20-5-22 15:00;3881.01;3884.02;3860.09;3867.24
20-5-22 16:00;3867.16;3868.29;3823.92;3834.28
20-5-22 17:00;3834.35;3844.76;3810.32;3839.36
20-5-22 18:00;3839.32;3852.38;3819.58;3840.79
20-5-22 19:00;3840.65;3903.89;3829.03;3901.55
20-5-22 20:00;3901.51;3901.51;3901.35;3901.36
23-5-22 13:00;3919.42;3948.9;3916.46;3927.32
23-5-22 14:00;3927.55;3954.52;3909.04;3944.28
23-5-22 15:00;3944.34;3974.79;3941.09;3969.91
23-5-22 16:00;3969.93;3981.16;3958.22;3964.58
23-5-22 17:00;3964.52;3972.6;3946.11;3971.55
23-5-22 18:00;3971.84;3981.88;3966.64;3967.86
23-5-22 19:00;3967.83;3977.26;3954.98;3972.82
23-5-22 20:00;3974.23;3974.23;3973.75;3973.75
24-5-22 13:00;3942.94;3942.94;3912.05;3912.15
24-5-22 14:00;3912.49;3913.14;3875.13;3885.1
24-5-22 15:00;3885.15;3914.56;3878.65;3908.28
24-5-22 16:00;3908.16;3930.3;3897.13;3906.82
24-5-22 17:00;3906.93;3924.27;3892.83;3919.65
24-5-22 18:00;3919.72;3936.42;3905.47;3913.13
24-5-22 19:00;3913.12;3955.68;3912.06;3943.8
24-5-22 20:00;3943.2;3943.2;3941.48;3941.48
25-5-22 13:00;3929.59;3957.28;3925.03;3948.82
25-5-22 14:00;3948.66;3979.06;3940.31;3969.02
25-5-22 15:00;3969;3969.17;3947.28;3956.8
25-5-22 16:00;3956.79;3961.34;3937.02;3949.6
25-5-22 17:00;3949.56;3956.38;3938.51;3950.77
25-5-22 18:00;3950.63;3983.31;3932.32;3981.49
25-5-22 19:00;3981.55;3999.33;3970.01;3978.5
25-5-22 20:00;3980.03;3980.03;3978.73;3978.73
26-5-22 13:00;3984.6;4032.16;3984.6;4030.19
26-5-22 14:00;4030.15;4044.93;4029.62;4044.68
26-5-22 15:00;4044.76;4053.52;4042.22;4049.1
26-5-22 16:00;4049.08;4068.38;4047.3;4068.24
26-5-22 17:00;4068.21;4074.8;4060.25;4067.56
26-5-22 18:00;4067.55;4070.77;4059.29;4065.15
26-5-22 19:00;4065.13;4075.14;4050.9;4057.15
26-5-22 20:00;4057.62;4057.98;4057.62;4057.84
27-5-22 13:00;4077.43;4119.82;4077.43;4115.44
27-5-22 14:00;4115.38;4127.09;4112.31;4113.77
27-5-22 15:00;4113.99;4130.6;4110.12;4129.72
27-5-22 16:00;4129.71;4133.15;4122.94;4129.01
27-5-22 17:00;4128.99;4132.33;4124.19;4127.3
27-5-22 18:00;4127.32;4136.28;4124.63;4135.84
27-5-22 19:00;4135.85;4158.34;4135.05;4158.34
27-5-22 20:00;4158.49;4158.49;4158.2;4158.24
31-5-22 13:00;4151.09;4151.09;4106.67;4116.76
31-5-22 14:00;4116.25;4138.53;4104.88;4133.97
31-5-22 15:00;4134.04;4152.25;4117.45;4149.98
31-5-22 16:00;4149.96;4161.45;4139.75;4155.93
31-5-22 17:00;4155.85;4167.02;4140.89;4166.97
31-5-22 18:00;4166.62;4168.34;4127.46;4134.91
31-5-22 19:00;4134.84;4156.89;4125.61;4133.72
31-5-22 20:00;4132.29;4132.9;4132.14;4132.15
1-6-22 13:00;4149.78;4166.54;4144.59;4152.96
1-6-22 14:00;4152.87;4155.17;4095.36;4111.98
1-6-22 15:00;4112.01;4112.01;4078.38;4080.35
1-6-22 16:00;4080.34;4088.61;4073.85;4083.34
1-6-22 17:00;4083.44;4107.65;4082.35;4102.88
1-6-22 18:00;4102.86;4126.51;4101.88;4115.64
1-6-22 19:00;4115.61;4128.54;4099.82;4101
1-6-22 20:00;4100.7;4101.23;4100.7;4101.23
2-6-22 13:00;4095.41;4097.86;4077.05;4085.65
2-6-22 14:00;4085.58;4108;4074.37;4101.06
2-6-22 15:00;4101.08;4136.57;4099.81;4126.2
2-6-22 16:00;4126.26;4149.81;4124.48;4146.41
2-6-22 17:00;4146.43;4155.72;4140.54;4153.88
2-6-22 18:00;4153.91;4161.41;4150.24;4150.57
2-6-22 19:00;4150.59;4177.51;4149.85;4176.82
2-6-22 20:00;4176.92;4176.96;4176.81;4176.82
3-6-22 13:00;4137.57;4140.82;4117.56;4134.22
3-6-22 14:00;4134.11;4142.67;4110.72;4115.99
3-6-22 15:00;4115.86;4115.95;4098.67;4107.1
3-6-22 16:00;4107.15;4124.59;4101.41;4124.26
3-6-22 17:00;4124.25;4134.75;4107.54;4110.5
3-6-22 18:00;4110.48;4123.54;4106.78;4118.31
3-6-22 19:00;4118.33;4120.18;4101.51;4108.23
3-6-22 20:00;4108.4;4108.54;4108.4;4108.54
6-6-22 13:00;4134.72;4157.22;4134.72;4153.85
6-6-22 14:00;4154.06;4168.78;4153.76;4164.21
6-6-22 15:00;4164.11;4167.27;4131.33;4140.93
6-6-22 16:00;4140.8;4140.8;4111.76;4126.8
6-6-22 17:00;4126.86;4141.35;4117.08;4141.35
6-6-22 18:00;4141.28;4141.5;4112.56;4121.61
6-6-22 19:00;4121.67;4126.62;4109.18;4120.92
6-6-22 20:00;4121.26;4121.43;4121.16;4121.43
7-6-22 13:00;4096.47;4107.83;4080.19;4100.21
7-6-22 14:00;4100.53;4139.14;4093.53;4133.33
7-6-22 15:00;4133.31;4136.06;4112.04;4120.44
7-6-22 16:00;4120.42;4128.87;4110.22;4127.67
7-6-22 17:00;4127.66;4138.08;4125.48;4133.85
7-6-22 18:00;4134.01;4151.33;4132.52;4143.67
7-6-22 19:00;4143.72;4164.86;4143.02;4159.68
7-6-22 20:00;4160.15;4160.68;4160.15;4160.68
8-6-22 13:00;4147.12;4160.14;4130.95;4156.44
8-6-22 14:00;4156.59;4157.37;4136.49;4143.36
8-6-22 15:00;4144.23;4159.14;4140.18;4150.99
8-6-22 16:00;4150.89;4156.02;4119.05;4129.68
8-6-22 17:00;4129.64;4129.64;4109.47;4118.2
8-6-22 18:00;4117.89;4122.48;4107.58;4115.19
8-6-22 19:00;4115.18;4127.12;4107.2;4115.77
8-6-22 20:00;4115.98;4115.98;4115.72;4115.77
9-6-22 13:00;4101.65;4118.78;4087.74;4118.78
9-6-22 14:00;4119.1;4119.1;4089.42;4096.46
9-6-22 15:00;4096.2;4104.95;4083.92;4096.8
9-6-22 16:00;4096.71;4106.54;4085.98;4105.24
9-6-22 17:00;4105.32;4110.81;4085.39;4096.13
9-6-22 18:00;4096.14;4096.2;4069.03;4069.1
9-6-22 19:00;4069.04;4069.04;4017.17;4017.68
9-6-22 20:00;4017.26;4017.82;4017.26;4017.82
10-6-22 13:00;3974.39;3974.39;3931.56;3935.06
10-6-22 14:00;3935.36;3935.36;3903.96;3910.66
10-6-22 15:00;3910.44;3917.2;3900.6;3912.21
10-6-22 16:00;3912;3919.73;3902.43;3907.2
10-6-22 17:00;3907.24;3929.36;3901.49;3917.91
10-6-22 18:00;3917.9;3935.79;3910.87;3933.62
10-6-22 19:00;3933.26;3943.18;3900.16;3900.16
10-6-22 20:00;3900.37;3900.87;3900.37;3900.86
13-6-22 13:00;3838.15;3838.15;3792.82;3797.9
13-6-22 14:00;3798.11;3807.25;3756;3762.67
13-6-22 15:00;3762.6;3792.85;3750.76;3783.98
13-6-22 16:00;3783.99;3813.44;3780.2;3782.7
13-6-22 17:00;3782.74;3800.25;3770.76;3794.93
13-6-22 18:00;3794.85;3794.97;3768.62;3771.41
13-6-22 19:00;3770.88;3780.21;3734.3;3750.95
13-6-22 20:00;3750.34;3750.34;3749.61;3749.63
14-6-22 13:00;3763.52;3775.17;3745.22;3774.51
14-6-22 14:00;3774.34;3778.18;3731.13;3752.12
14-6-22 15:00;3751.54;3758.29;3731.56;3749.86
14-6-22 16:00;3749.5;3749.57;3726.88;3739.34
14-6-22 17:00;3739.18;3763.31;3726.87;3731.4
14-6-22 18:00;3731.34;3743.14;3719.97;3721.61
14-6-22 19:00;3721.5;3749.21;3705.68;3736.02
14-6-22 20:00;3736.97;3736.97;3735.48;3735.48
15-6-22 13:00;3764.05;3791.08;3764.05;3785.12
15-6-22 14:00;3786.05;3794.73;3764.2;3771.87
15-6-22 15:00;3771.54;3774.23;3760.58;3773.73
15-6-22 16:00;3773.72;3782.13;3760.16;3761.33
15-6-22 17:00;3761.22;3784.09;3760.83;3780.51
15-6-22 18:00;3780.57;3824.82;3722.3;3780.65
15-6-22 19:00;3780.98;3837.56;3779.54;3788.97
15-6-22 20:00;3790.26;3790.26;3789.89;3789.99
16-6-22 13:00;3728.18;3728.18;3680.01;3687.83
16-6-22 14:00;3687.75;3689.91;3657.04;3659.33
16-6-22 15:00;3659.42;3685.73;3658.8;3676.24
16-6-22 16:00;3676.54;3678.76;3661.61;3673.71
16-6-22 17:00;3674.51;3687.33;3657.45;3658.07
16-6-22 18:00;3657.57;3661.58;3639.77;3646.32
16-6-22 19:00;3646.35;3672.58;3645.46;3668.66
16-6-22 20:00;3668.46;3668.46;3666.77;3666.77
17-6-22 13:00;3665.9;3707.71;3665.9;3698.69
17-6-22 14:00;3698.72;3700;3636.87;3650.51
17-6-22 15:00;3650.13;3686.4;3642.93;3663.79
17-6-22 16:00;3663.38;3676.2;3655.43;3671.61
17-6-22 17:00;3671.62;3701.72;3669.69;3686.62
17-6-22 18:00;3686.75;3704.22;3685.24;3688.97
17-6-22 19:00;3689.4;3696.38;3671.75;3673.63
17-6-22 20:00;3673.6;3674.84;3673.6;3674.84
21-6-22 13:00;3715.31;3764.12;3715.31;3763.78
21-6-22 14:00;3764.61;3777.27;3759.35;3776.02
21-6-22 15:00;3775.87;3777.15;3757.28;3757.28
21-6-22 16:00;3757.17;3770.6;3754.6;3770.43
21-6-22 17:00;3770.5;3773.91;3762.48;3763.24
21-6-22 18:00;3763.26;3775.93;3760.39;3775.67
21-6-22 19:00;3775.6;3779.65;3761.73;3764.89
21-6-22 20:00;3765.09;3765.1;3764.78;3764.79
22-6-22 13:00;3733.89;3759.58;3717.69;3750.7
22-6-22 14:00;3750.77;3793.94;3743.42;3782.44
22-6-22 15:00;3782.41;3790.8;3760.69;3760.99
22-6-22 16:00;3761.03;3779.28;3756.58;3779.01
22-6-22 17:00;3778.87;3788.83;3770.32;3785.42
22-6-22 18:00;3785.4;3801.79;3779.97;3786.75
22-6-22 19:00;3786.9;3789.9;3758.14;3758.14
22-6-22 20:00;3758.65;3759.89;3758.65;3759.89
23-6-22 13:00;3774.71;3786.68;3763.4;3784.93
23-6-22 14:00;3784.78;3794.86;3768.38;3792.49
23-6-22 15:00;3792.48;3795.89;3765.9;3766.3
23-6-22 16:00;3766.47;3768.1;3746.15;3749.83
23-6-22 17:00;3749.86;3763.73;3743.52;3762.83
23-6-22 18:00;3762.8;3778.98;3760.23;3775.57
23-6-22 19:00;3775.68;3802.58;3771.97;3795.96
23-6-22 20:00;3795.79;3795.79;3795.71;3795.73
24-6-22 13:00;3821.75;3855.41;3821.75;3852.1
24-6-22 14:00;3852.22;3886.3;3852.22;3880.39
24-6-22 15:00;3880.25;3886.51;3875.07;3884.89
24-6-22 16:00;3884.84;3888.99;3880.6;3887.04
24-6-22 17:00;3887;3890.76;3883.35;3884.19
24-6-22 18:00;3884.16;3893.57;3882.76;3893.27
24-6-22 19:00;3893.19;3912.71;3891.09;3912.21
24-6-22 20:00;3913.65;3913.65;3911.74;3911.74
27-6-22 13:00;3920.76;3927.72;3890.53;3895.43
27-6-22 14:00;3895.39;3922.83;3894.79;3918.37
27-6-22 15:00;3918.61;3925.75;3909.16;3921.04
27-6-22 16:00;3921.03;3922.17;3900.96;3912.31
27-6-22 17:00;3912.37;3913.29;3895.95;3898.97
27-6-22 18:00;3898.96;3907.86;3895.02;3900.89
27-6-22 19:00;3900.79;3906.35;3889.66;3900.55
27-6-22 20:00;3900.97;3900.97;3900.11;3900.11
28-6-22 13:00;3913;3945.86;3913;3934.15
28-6-22 14:00;3934;3937.14;3892.57;3902.29
28-6-22 15:00;3901.91;3903.91;3854.02;3855.79
28-6-22 16:00;3855.7;3867.3;3848.55;3859.78
28-6-22 17:00;3859.76;3859.76;3840.26;3845.06
28-6-22 18:00;3845.11;3851.32;3821.81;3829.69
28-6-22 19:00;3829.74;3833.34;3820.14;3821.8
28-6-22 20:00;3821.94;3821.94;3821.54;3821.55
29-6-22 13:00;3825.09;3831.61;3799.02;3824.75
29-6-22 14:00;3824.91;3836.5;3811.44;3822.85
29-6-22 15:00;3822.82;3825.07;3806.17;3819.32
29-6-22 16:00;3819.24;3820.32;3799.13;3810.34
29-6-22 17:00;3810.27;3822.82;3802.2;3822.01
29-6-22 18:00;3822.03;3830.49;3811.39;3814.71
29-6-22 19:00;3814.74;3828.71;3809.81;3818.58
29-6-22 20:00;3818.39;3818.83;3818.39;3818.83
30-6-22 13:00;3785.99;3785.99;3744.33;3746.52
30-6-22 14:00;3746.44;3771.99;3738.67;3770.95
30-6-22 15:00;3771.02;3797.4;3762.34;3796.89
30-6-22 16:00;3796.97;3818.99;3783.1;3809.19
30-6-22 17:00;3809.17;3817.56;3791.28;3811.83
30-6-22 18:00;3812.33;3813.85;3781.67;3785.87
30-6-22 19:00;3785.13;3799.73;3765.18;3789.1
30-6-22 20:00;3788.98;3788.98;3785.38;3785.38
1-7-22 13:00;3781;3809.93;3771.47;3800.64
1-7-22 14:00;3800.73;3811.48;3752.1;3767.43
1-7-22 15:00;3767.45;3787.86;3760.61;3767.72
1-7-22 16:00;3767.62;3784.17;3762.85;3770.95
1-7-22 17:00;3770.66;3796.33;3768.64;3795.13
1-7-22 18:00;3795.29;3814.75;3786.95;3812.3
1-7-22 19:00;3812.58;3829.82;3803.44;3825.03
1-7-22 20:00;3825.39;3825.4;3825.33;3825.33
5-7-22 13:00;3792.61;3792.61;3746.09;3751.75
5-7-22 14:00;3751.43;3774.55;3742.06;3753.5
5-7-22 15:00;3753.6;3769.86;3743.64;3765.33
5-7-22 16:00;3765.38;3783.5;3762;3767.06
5-7-22 17:00;3767.05;3792.89;3766.63;3787.46
5-7-22 18:00;3787.48;3817.2;3785.78;3812.04
5-7-22 19:00;3812.01;3831.8;3806.29;3831.7
5-7-22 20:00;3832.19;3832.19;3831.39;3831.39
6-7-22 13:00;3831.98;3848.9;3822;3833.49
6-7-22 14:00;3833.28;3846.29;3820.29;3828.3
6-7-22 15:00;3828.42;3829.11;3809.37;3819.46
6-7-22 16:00;3819.51;3822.69;3812.86;3821.86
6-7-22 17:00;3821.98;3833.25;3821.96;3831.73
6-7-22 18:00;3831.76;3862.66;3820.4;3857.65
6-7-22 19:00;3857.67;3870.91;3837.97;3844.89
6-7-22 20:00;3845.47;3845.47;3845.08;3845.08
7-7-22 13:00;3858.85;3888.58;3858.85;3886.27
7-7-22 14:00;3886.66;3890.5;3873.13;3886.25
7-7-22 15:00;3886.21;3892.79;3882.91;3891.21
7-7-22 16:00;3891.33;3896.47;3889.57;3893.34
7-7-22 17:00;3893.32;3897.45;3886.61;3896.88
7-7-22 18:00;3896.91;3902.34;3896.07;3901.31
7-7-22 19:00;3901.32;3910.63;3898.76;3901.37
7-7-22 20:00;3902.11;3902.62;3901.64;3902.62
8-7-22 13:00;3888.26;3897.2;3871.16;3874.9
8-7-22 14:00;3874.98;3910.47;3869.34;3907.12
8-7-22 15:00;3907.11;3918.5;3903.52;3911.49
8-7-22 16:00;3911.46;3911.81;3883.38;3883.84
8-7-22 17:00;3883.83;3902.58;3879.33;3897.04
8-7-22 18:00;3896.99;3914.33;3894.02;3912.21
8-7-22 19:00;3912.24;3915.31;3897.04;3899.18
8-7-22 20:00;3899.3;3899.41;3899.3;3899.38
11-7-22 13:00;3880.94;3880.94;3849.18;3858.55
11-7-22 14:00;3857.4;3866.64;3848.8;3853.72
11-7-22 15:00;3853.62;3864.96;3853;3857.67
11-7-22 16:00;3857.74;3864.1;3854.95;3862.21
11-7-22 17:00;3862.2;3880.05;3861.33;3876.54
11-7-22 18:00;3876.64;3876.86;3858.73;3858.73
11-7-22 19:00;3858.58;3859.43;3847.22;3854.79
11-7-22 20:00;3854.87;3854.87;3854.43;3854.43
12-7-22 13:00;3851.95;3873.41;3848.77;3849.41
12-7-22 14:00;3849.45;3853.77;3837.87;3852.23
12-7-22 15:00;3852.18;3864.72;3847.45;3855.11
12-7-22 16:00;3855.1;3863.79;3851.44;3860.32
12-7-22 17:00;3860.31;3865.09;3848.81;3855.87
12-7-22 18:00;3855.9;3856.62;3836.77;3836.79
12-7-22 19:00;3836.8;3836.8;3802.36;3820.09
12-7-22 20:00;3819.59;3819.73;3818.78;3818.8
13-7-22 13:00;3779.67;3792.19;3759.07;3787.5
13-7-22 14:00;3787.78;3813.17;3763.18;3807.35
13-7-22 15:00;3807.53;3820.03;3792.23;3799.88
13-7-22 16:00;3799.78;3819.85;3798.17;3819.83
13-7-22 17:00;3819.82;3829.44;3811.54;3820.36
13-7-22 18:00;3820.38;3824.85;3797.91;3824.71
13-7-22 19:00;3825.13;3825.6;3801.03;3801.1
13-7-22 20:00;3800.9;3801.78;3800.9;3801.78
14-7-22 13:00;3763.99;3763.99;3728.75;3735.4
14-7-22 14:00;3735.16;3741;3721.56;3733.54
14-7-22 15:00;3734.03;3770.07;3734.03;3767.71
14-7-22 16:00;3767.77;3769.9;3743.1;3750.62
14-7-22 17:00;3750.65;3768.81;3744.01;3767.58
14-7-22 18:00;3767.52;3794.52;3766.71;3789.21
14-7-22 19:00;3789.39;3796.41;3782.43;3790.23
14-7-22 20:00;3790.31;3790.4;3790.15;3790.38
15-7-22 13:00;3818;3843.02;3817.18;3826.81
15-7-22 14:00;3824.63;3854.57;3824.63;3848.94
15-7-22 15:00;3848.87;3859.9;3847.82;3852.13
15-7-22 16:00;3851.96;3854.41;3844.49;3849.42
15-7-22 17:00;3849.41;3859.27;3849.41;3853.87
15-7-22 18:00;3853.82;3859.27;3849.23;3855.09
15-7-22 19:00;3855.11;3863.62;3847.81;3861.56
15-7-22 20:00;3862.64;3863.17;3862.54;3863.16
18-7-22 13:00;3883.79;3902.44;3883.79;3895.79
18-7-22 14:00;3894.48;3898.15;3884.22;3891.28
18-7-22 15:00;3891.22;3896.43;3885.24;3895.69
18-7-22 16:00;3895.67;3895.81;3882.49;3883.3
18-7-22 17:00;3883.33;3884.99;3854.83;3856.63
18-7-22 18:00;3856.61;3862.52;3841.45;3842.75
18-7-22 19:00;3842.6;3850.9;3818.63;3829.89
18-7-22 20:00;3830.93;3830.93;3830.64;3830.85
19-7-22 13:00;3860.73;3879.92;3860.73;3879.89
19-7-22 14:00;3880.03;3901.01;3874.25;3899.08
19-7-22 15:00;3899.15;3910.53;3898.93;3908.51
19-7-22 16:00;3908.49;3916.63;3899.92;3916.63
19-7-22 17:00;3916.61;3927.58;3909.64;3927.31
19-7-22 18:00;3927.36;3934.82;3922.52;3928.59
19-7-22 19:00;3928.74;3939.81;3925.49;3934.57
19-7-22 20:00;3935.35;3936.69;3935.35;3936.69
20-7-22 13:00;3935.32;3940.35;3925.19;3926.07
20-7-22 14:00;3926.22;3970.53;3922.03;3970.53
